report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file
February,2023,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,278.88,2691.97,249.57,2013.26,33.71,24326.0,247488.0,23825.0,218221.0,13.41,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,1.27,5.45,0.76,5.48,-0.52,19.0,93.0,11.0,102.0,-8.82,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,11.76,132.06,9.67,102.1,29.34,2748.0,29467.0,2848.0,24600.0,19.78,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,72.24,402.33,13.16,103.74,287.81,2.0,56.0,7.0,22.0,154.55,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,7.45,41.6,4.36,45.99,-9.56,24.0,106.0,6.0,111.0,-4.5,raw_files/DetailedReportofNB__28_.xls
February,2023,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Total,92.72,581.43,27.96,257.31,125.96,2793.0,29722.0,2872.0,24835.0,19.68,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,494.79,5676.66,391.99,3563.55,59.3,6607.0,75715.0,9167.0,85944.0,-11.9,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,897.66,12909.41,910.27,10958.93,17.8,151419.0,1831229.0,154586.0,1571971.0,16.49,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,528.36,6950.57,504.31,7692.39,-9.64,12.0,161.0,6.0,134.0,20.15,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,7.6,30.75,4.83,26.06,18.0,0.0,1.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,73.27,516.72,60.32,372.42,38.75,30.0,300.0,24.0,122.0,145.9,raw_files/DetailedReportofNB__28_.xls
February,2023,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,2001.68,26084.12,1871.73,22613.36,15.35,158068.0,1907406.0,163783.0,1658171.0,15.03,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.42,33.88,3.84,58.02,-41.61,1037.0,10179.0,688.0,7797.0,30.55,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,46.15,498.37,36.77,406.78,22.52,19863.0,233099.0,21220.0,207583.0,12.29,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,42.25,365.38,29.56,227.16,60.85,4.0,16.0,0.0,3.0,433.33,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.74,44.6,2.24,81.14,-45.03,2.0,29.0,0.0,68.0,-57.35,raw_files/DetailedReportofNB__28_.xls
February,2023,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,93.56,942.23,72.42,773.1,21.88,20906.0,243323.0,21908.0,215451.0,12.94,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,7.68,97.62,14.08,132.07,-26.09,241.0,2518.0,286.0,2622.0,-3.97,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,149.31,1185.65,116.59,882.15,34.4,20133.0,170198.0,14418.0,111283.0,52.94,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,85.83,722.53,26.34,202.21,257.32,1.0,10.0,0.0,3.0,233.33,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,-0.02,0.0,0.06,-132.73,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,12.62,810.14,112.57,491.16,64.94,1.0,30.0,4.0,52.0,-42.31,raw_files/DetailedReportofNB__28_.xls
February,2023,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,255.44,2815.91,269.58,1707.65,64.9,20376.0,172756.0,14708.0,113960.0,51.59,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,87.45,798.25,72.01,511.52,56.05,834.0,7255.0,686.0,5026.0,44.35,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,617.87,5288.1,386.95,3529.35,49.83,49530.0,536946.0,49616.0,436060.0,23.14,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,19.92,200.09,13.66,87.49,128.71,0.0,7.0,1.0,3.0,133.33,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.5,3.53,0.27,3.5,0.8,0.0,8.0,0.0,12.0,-33.33,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,65.17,284.65,23.49,184.59,54.2,44.0,273.0,29.0,249.0,9.64,raw_files/DetailedReportofNB__28_.xls
February,2023,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,790.9,6574.62,496.39,4316.46,52.32,50408.0,544489.0,50332.0,441350.0,23.37,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Individual Single Premium,1533.82,17193.67,1580.43,14708.89,16.89,25475.0,234493.0,30458.0,245388.0,-4.44,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Individual Non Single Premium,5465.19,52798.61,4593.86,44705.24,18.1,643351.0,6566423.0,631825.0,6015665.0,9.16,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Group Single Premium,3416.35,37401.53,3093.21,32529.34,14.98,107.0,993.0,101.0,942.0,5.41,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Group Non Single Premium,19.22,135.01,66.49,356.43,-62.12,11.0,213.0,16.0,181.0,17.68,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Group Yearly Renewable Premium,533.57,7750.14,641.44,5913.04,31.07,537.0,3976.0,177.0,2713.0,46.55,raw_files/DetailedReportofNB__28_.xls
February,2023,,PRIVATE,Total,10968.16,115278.96,9975.42,98212.96,17.38,669481.0,6806098.0,662577.0,6264889.0,8.64,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,1905.56,21345.65,2189.29,20787.2,2.69,70566.0,839252.0,83160.0,812797.0,3.25,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,2473.1,26937.48,2527.31,24514.62,9.88,1542612.0,15537083.0,1950815.0,16009879.0,-2.95,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,7092.17,149485.82,12062.15,107297.5,39.32,19.0,678.0,32.0,513.0,32.16,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,342.1,4720.52,556.45,2672.14,76.66,472.0,4957.0,518.0,6124.0,-19.06,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,66.56,693.47,154.13,1169.17,-40.69,2379.0,26679.0,2117.0,24991.0,6.75,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,LIFE INSURANCE CORPORATION OF INDIA,Total,11879.49,203182.93,17489.34,156440.63,29.88,1616048.0,16408649.0,2036642.0,16854304.0,-2.64,raw_files/DetailedReportofNB__28_.xls
February,2023,27.0,INDUSTRY TOTAL,Total,22847.65,318461.9,27464.76,254653.59,25.06,2285529.0,23214747.0,2699219.0,23119193.0,0.41,raw_files/DetailedReportofNB__28_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,84.26,512.03,40.95,256.05,99.98,1204.0,8461.0,481.0,2806.0,201.53,raw_files/DetailedReportofNB__29_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,740.15,2971.12,394.0,2186.05,35.91,39878.0,234928.0,35396.0,222692.0,5.49,raw_files/DetailedReportofNB__29_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,382.17,3924.76,545.82,3015.94,30.13,18.0,100.0,24.0,95.0,5.26,raw_files/DetailedReportofNB__29_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,10.59,15.72,1.14,23.97,-34.44,1.0,2.0,0.0,4.0,-50.0,raw_files/DetailedReportofNB__29_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,13.67,248.59,28.19,183.31,35.61,44.0,318.0,18.0,191.0,66.49,raw_files/DetailedReportofNB__29_.xls
March,2023,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,1230.84,7672.22,1010.11,5665.33,35.42,41145.0,243809.0,35919.0,225788.0,7.98,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,19.85,219.96,30.24,271.79,-19.07,451.0,4705.0,587.0,5081.0,-7.4,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,77.63,450.06,64.48,367.44,22.48,6226.0,42302.0,6480.0,39269.0,7.72,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,33.06,241.36,39.34,177.17,36.23,2.0,9.0,0.0,1.0,800.0,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.02,0.0,0.03,-30.02,0.0,0.0,0.0,2.0,-100.0,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,130.54,911.4,134.06,816.43,11.63,6679.0,47016.0,7067.0,44353.0,6.0,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.37,15.46,2.06,14.76,4.8,191.0,342.0,799.0,910.0,-62.42,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,57.47,215.23,48.57,191.39,12.46,4981.0,27892.0,6642.0,23895.0,16.73,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,12.71,24.37,0.35,4.96,391.65,11.0,30.0,0.0,1.0,2900.0,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.55,1.53,0.16,1.29,18.18,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,17.1,87.35,15.61,83.81,4.23,43.0,199.0,2.0,75.0,165.33,raw_files/DetailedReportofNB__29_.xls
March,2023,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,90.19,343.95,66.75,296.2,16.12,5226.0,28463.0,7443.0,24881.0,14.4,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,326.05,2286.56,354.75,1840.6,24.23,1451.0,10209.0,1353.0,7352.0,38.86,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,1507.99,5796.6,924.97,5257.34,10.26,114957.0,586935.0,97621.0,606647.0,-3.25,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,119.2,773.46,101.02,746.83,3.57,3.0,16.0,1.0,39.0,-58.97,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,34.0,102.87,12.86,59.58,72.66,56.0,178.0,10.0,43.0,313.95,raw_files/DetailedReportofNB__29_.xls
March,2023,5.0,AXIS MAX LIFE INSURANCE LIMITED,Total,1987.24,8959.49,1393.6,7904.35,13.35,116467.0,597338.0,98985.0,614081.0,-2.73,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,60.93,555.63,63.95,305.81,81.69,739.0,6685.0,720.0,4187.0,59.66,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,1116.9,5157.35,661.7,3654.92,41.11,92463.0,606520.0,75004.0,470787.0,28.83,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,475.29,4437.84,933.94,4739.04,-6.36,24.0,120.0,24.0,96.0,25.0,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,23.01,586.16,12.59,436.04,34.43,15.0,203.0,24.0,139.0,46.04,raw_files/DetailedReportofNB__29_.xls
March,2023,6.0,BAJAJ LIFE INSURANCE LIMITED,Total,1676.15,10736.98,1672.18,9135.82,17.53,93241.0,613528.0,75772.0,475209.0,29.11,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.0,0.07,0.02,0.42,-83.57,0.0,700.0,400.0,2209.0,-68.31,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,0.29,1.17,0.18,10.03,-88.31,874.0,2296.0,216.0,7121.0,-67.76,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,4.44,9.62,0.0,0.0,,3.0,20.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.16,0.59,0.03,6.22,-90.52,5.0,10.0,1.0,18.0,-44.44,raw_files/DetailedReportofNB__29_.xls
March,2023,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,4.9,11.45,0.23,16.67,-31.31,882.0,3026.0,617.0,9348.0,-67.63,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.74,40.33,3.98,51.68,-21.95,109.0,609.0,4891.0,5294.0,-88.5,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,154.25,761.96,129.16,706.3,7.88,16042.0,104598.0,16090.0,116589.0,-10.28,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,14.53,187.69,21.72,164.47,14.12,0.0,5.0,5.0,20.0,-75.0,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.25,26.92,5.89,12.26,119.53,1.0,5.0,0.0,4.0,25.0,raw_files/DetailedReportofNB__29_.xls
March,2023,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,182.77,1016.91,160.76,934.71,8.79,16152.0,105217.0,20986.0,121907.0,-13.69,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,18.98,206.41,42.49,402.8,-48.76,131.0,1522.0,295.0,3264.0,-53.37,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,387.74,1636.94,259.84,1334.63,22.65,32395.0,185157.0,29672.0,174862.0,5.89,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,51.29,1572.93,47.42,905.86,73.64,0.0,13.0,0.0,6.0,116.67,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.53,0.1,1.67,-68.43,0.0,4.0,0.0,2.0,100.0,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.05,265.2,0.63,152.67,73.7,1.0,18.0,11.0,76.0,-76.32,raw_files/DetailedReportofNB__29_.xls
March,2023,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,461.08,3682.01,350.49,2797.63,31.61,32527.0,186714.0,29978.0,178210.0,4.77,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.29,16.8,3.98,29.7,-43.43,527.0,3829.0,2009.0,6722.0,-43.04,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,151.71,500.45,91.53,416.8,20.07,10916.0,52764.0,9808.0,58816.0,-10.29,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,4.17,25.4,2.74,26.9,-5.57,0.0,0.0,3.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.2,1.03,5.96,7.17,-85.61,0.0,3.0,3.0,10.0,-70.0,raw_files/DetailedReportofNB__29_.xls
March,2023,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,157.38,543.69,104.21,480.57,13.13,11443.0,56596.0,11823.0,65548.0,-13.66,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,53.75,18.01,142.6,-62.31,0.0,629.0,182.0,1373.0,-54.19,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,336.08,134.86,708.68,-52.58,0.0,60717.0,20401.0,126424.0,-51.97,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.21,0.02,0.58,-63.45,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,14.07,4.71,48.51,-71.0,0.0,28.0,0.0,12.0,133.33,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,31.54,2.57,101.94,-69.06,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,12.0,EXIDE LIFE INSURANCE COMPANY LIMITED,Total,0.0,435.65,160.17,1002.31,-56.54,0.0,61374.0,20583.0,127809.0,-51.98,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.67,7.56,0.96,4.79,57.83,23.0,199.0,42.0,187.0,6.42,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,123.18,382.68,86.06,315.02,21.48,8187.0,42228.0,7779.0,38878.0,8.62,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1.46,15.27,1.84,22.24,-31.34,0.0,3.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,17.54,293.39,13.71,114.92,155.3,9.0,39.0,8.0,28.0,39.29,raw_files/DetailedReportofNB__29_.xls
March,2023,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,142.85,698.9,102.57,456.97,52.94,8219.0,42469.0,7829.0,39093.0,8.64,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,460.58,4048.6,494.59,3958.97,2.26,5712.0,45054.0,6419.0,47406.0,-4.96,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,2528.59,10515.59,1133.39,7752.0,35.65,164305.0,947664.0,120401.0,867696.0,9.22,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2749.78,13775.71,1500.5,12213.96,12.79,90.0,272.0,42.0,169.0,60.95,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,66.15,536.64,35.86,376.15,42.67,84.0,408.0,16.0,65.0,527.69,raw_files/DetailedReportofNB__29_.xls
March,2023,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,5805.1,28876.54,3164.35,24301.07,18.83,170191.0,993398.0,126878.0,915336.0,8.53,raw_files/DetailedReportofNB__29_.xls
March,2023,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,204.35,2446.24,366.56,3330.42,-26.55,3151.0,29901.0,4084.0,34430.0,-13.15,raw_files/DetailedReportofNB__29_.xls
March,2023,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1502.42,6492.98,921.06,5965.63,8.84,93159.0,571782.0,84658.0,617855.0,-7.46,raw_files/DetailedReportofNB__29_.xls
March,2023,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,625.44,4422.63,527.18,3050.77,44.97,13.0,105.0,27.0,141.0,-25.53,raw_files/DetailedReportofNB__29_.xls
March,2023,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.25,-99.43,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__29_.xls
